model,landscape,climate,year,species,disturbances,diversity,scenario,AGB_t_ha_med
ILAND,rosalia,RCP85,60,fasy,no,high_future,alpha,57.02641695235718
ILAND,rosalia,RCP85,60,fasy,no,high_future,beta,46.05527253433056
ILAND,rosalia,RCP85,60,fasy,no,low,alpha,159.01042579960477
ILAND,rosalia,RCP85,60,fasy,no,low,beta,176.8392843696421
ILAND,rosalia,RCP85,60,fasy,no,no,prod,387.2225661187714
ILAND,rosalia,RCP85,60,piab,future,high,alpha,57.9583301617784
ILAND,rosalia,RCP85,60,piab,future,high,beta,45.97398162091477
ILAND,rosalia,RCP85,60,piab,future,high_future,alpha,56.408025941808965
ILAND,rosalia,RCP85,60,piab,future,high_future,beta,45.586019292444114
ILAND,rosalia,RCP85,60,piab,historic,high,alpha,63.37747085132044
ILAND,rosalia,RCP85,60,piab,historic,high,beta,48.13001210427316
ILAND,rosalia,RCP85,60,piab,historic,high_future,alpha,60.72790562105739
ILAND,rosalia,RCP85,60,piab,historic,high_future,beta,48.03115709044319
ILAND,rosalia,RCP85,60,piab,no,high,alpha,67.88740220263574
ILAND,rosalia,RCP85,60,piab,no,high,beta,50.71555536113564
ILAND,rosalia,RCP85,60,piab,no,high_future,alpha,65.644767130719
ILAND,rosalia,RCP85,60,piab,no,high_future,beta,50.01647993437443
ILAND,rosalia,RCP85,60,poni,future,high,alpha,2.767776422310986
ILAND,rosalia,RCP85,60,poni,future,high,beta,6.2557666023023994
ILAND,rosalia,RCP85,60,poni,future,high_future,alpha,2.8456932282240484
ILAND,rosalia,RCP85,60,poni,future,high_future,beta,6.365207713866426
ILAND,rosalia,RCP85,60,poni,historic,high,alpha,2.6914789713803837
ILAND,rosalia,RCP85,60,poni,historic,high,beta,6.284402880192168
ILAND,rosalia,RCP85,60,poni,historic,high_future,alpha,2.775744366502045
ILAND,rosalia,RCP85,60,poni,historic,high_future,beta,6.32944034845678
ILAND,rosalia,RCP85,60,poni,no,high,alpha,2.6252918245965087
ILAND,rosalia,RCP85,60,poni,no,high,beta,6.251290110917006
ILAND,rosalia,RCP85,60,poni,no,high_future,alpha,2.689715548543973
ILAND,rosalia,RCP85,60,poni,no,high_future,beta,6.318041530923857
ILAND,rosalia,RCP85,60,potr,future,high,alpha,3.978694183771137
ILAND,rosalia,RCP85,60,potr,future,high,beta,11.0615142749445
ILAND,rosalia,RCP85,60,potr,future,high_future,alpha,4.455209684078266
ILAND,rosalia,RCP85,60,potr,future,high_future,beta,8.886694974378349
ILAND,rosalia,RCP85,60,potr,historic,high,alpha,3.9630600310406647
ILAND,rosalia,RCP85,60,potr,historic,high,beta,11.209290617766639
ILAND,rosalia,RCP85,60,potr,historic,high_future,alpha,4.443877793047886
ILAND,rosalia,RCP85,60,potr,historic,high_future,beta,8.929764981160645
ILAND,rosalia,RCP85,60,potr,no,high,alpha,3.9428696252665985
ILAND,rosalia,RCP85,60,potr,no,high,beta,11.222489799528727
ILAND,rosalia,RCP85,60,potr,no,high_future,alpha,4.408976173351493
ILAND,rosalia,RCP85,60,potr,no,high_future,beta,8.975215559906033
ILAND,rosalia,RCP85,60,qupe,future,high,alpha,32.13185239990035
ILAND,rosalia,RCP85,60,qupe,future,high,beta,39.86388947770102
ILAND,rosalia,RCP85,60,qupe,future,high_future,alpha,33.62400406331473
ILAND,rosalia,RCP85,60,qupe,future,high_future,beta,36.262412931361816
ILAND,rosalia,RCP85,60,qupe,historic,high,alpha,30.56922931536107
ILAND,rosalia,RCP85,60,qupe,historic,high,beta,39.986295437728984
ILAND,rosalia,RCP85,60,qupe,historic,high_future,alpha,31.826795038222564
ILAND,rosalia,RCP85,60,qupe,historic,high_future,beta,36.526032953972745
ILAND,rosalia,RCP85,60,qupe,no,high,alpha,29.375861562162406
ILAND,rosalia,RCP85,60,qupe,no,high,beta,40.12686213681253
ILAND,rosalia,RCP85,60,qupe,no,high_future,alpha,30.583991816579008
ILAND,rosalia,RCP85,60,qupe,no,high_future,beta,36.699680343012375
ILAND,rosalia,RCP85,60,tico,future,high_future,alpha,2.961942135677815
ILAND,rosalia,RCP85,60,tico,future,high_future,beta,6.646281293373055
ILAND,rosalia,RCP85,60,tico,historic,high_future,alpha,2.9092194653684835
ILAND,rosalia,RCP85,60,tico,historic,high_future,beta,6.637787244128469
ILAND,rosalia,RCP85,60,tico,no,high_future,alpha,2.8878065248079077
ILAND,rosalia,RCP85,60,tico,no,high_future,beta,6.6129169157607794
ILAND,rosalia,RCP85,70,abal,future,high,alpha,58.64802437685732
ILAND,rosalia,RCP85,70,abal,future,high,beta,50.26568519332986
ILAND,rosalia,RCP85,70,abal,future,high_future,alpha,55.791209273670376
ILAND,rosalia,RCP85,70,abal,future,high_future,beta,48.62540784932165
ILAND,rosalia,RCP85,70,abal,future,low,alpha,232.85383200359593
ILAND,rosalia,RCP85,70,abal,future,low,beta,201.3936851910815
ILAND,rosalia,RCP85,70,abal,historic,high,alpha,62.99636582774335
ILAND,rosalia,RCP85,70,abal,historic,high,beta,52.70277630023828
ILAND,rosalia,RCP85,70,abal,historic,high_future,alpha,59.69786587938093
ILAND,rosalia,RCP85,70,abal,historic,high_future,beta,50.24552579849579
ILAND,rosalia,RCP85,70,abal,historic,low,alpha,242.4278545511295
ILAND,rosalia,RCP85,70,abal,historic,low,beta,209.57027570729596
ILAND,rosalia,RCP85,70,abal,no,high,alpha,68.06905750470719
ILAND,rosalia,RCP85,70,abal,no,high,beta,55.37557306460688
ILAND,rosalia,RCP85,70,abal,no,high_future,alpha,64.8567822578162
ILAND,rosalia,RCP85,70,abal,no,high_future,beta,53.256730889531674
ILAND,rosalia,RCP85,70,abal,no,low,alpha,255.05142358671918
ILAND,rosalia,RCP85,70,abal,no,low,beta,216.865343871405
ILAND,rosalia,RCP85,70,acps,future,high,alpha,23.558406087794218
ILAND,rosalia,RCP85,70,acps,future,high,beta,32.61848626008032
ILAND,rosalia,RCP85,70,acps,future,high_future,alpha,23.16248102261491
ILAND,rosalia,RCP85,70,acps,future,high_future,beta,29.649001719732873
ILAND,rosalia,RCP85,70,acps,historic,high,alpha,23.149866608974147
ILAND,rosalia,RCP85,70,acps,historic,high,beta,32.98006332592412
ILAND,rosalia,RCP85,70,acps,historic,high_future,alpha,22.769114769749045
ILAND,rosalia,RCP85,70,acps,historic,high_future,beta,29.862135603895926
ILAND,rosalia,RCP85,70,acps,no,high,alpha,22.873749242961654
ILAND,rosalia,RCP85,70,acps,no,high,beta,33.36112604552518
ILAND,rosalia,RCP85,70,acps,no,high_future,alpha,22.571151952924485
ILAND,rosalia,RCP85,70,acps,no,high_future,beta,30.143533192664073
ILAND,rosalia,RCP85,70,alin,future,high,alpha,0.45957988049573406
ILAND,rosalia,RCP85,70,alin,future,high,beta,2.1142393101323425
ILAND,rosalia,RCP85,70,alin,future,high_future,alpha,0.4311620117838414
ILAND,rosalia,RCP85,70,alin,future,high_future,beta,2.210650793715339
ILAND,rosalia,RCP85,70,alin,historic,high,alpha,0.4578676721779279
ILAND,rosalia,RCP85,70,alin,historic,high,beta,2.127821966132524
ILAND,rosalia,RCP85,70,alin,historic,high_future,alpha,0.4242706543517508
ILAND,rosalia,RCP85,70,alin,historic,high_future,beta,2.195072237254162
ILAND,rosalia,RCP85,70,alin,no,high,alpha,0.4507131445758447
ILAND,rosalia,RCP85,70,alin,no,high,beta,2.1239046536203348
ILAND,rosalia,RCP85,70,alin,no,high_future,alpha,0.41816372569464144
ILAND,rosalia,RCP85,70,alin,no,high_future,beta,2.1833217159940137
ILAND,rosalia,RCP85,70,cabe,future,high,alpha,91.2171194623995
ILAND,rosalia,RCP85,70,cabe,future,high,beta,65.82556675266103
ILAND,rosalia,RCP85,70,cabe,future,high_future,alpha,89.66550532364653
ILAND,rosalia,RCP85,70,cabe,future,high_future,beta,70.38310976569865
ILAND,rosalia,RCP85,70,cabe,historic,high,alpha,90.58820839382221
ILAND,rosalia,RCP85,70,cabe,historic,high,beta,64.92509226233076
ILAND,rosalia,RCP85,70,cabe,historic,high_future,alpha,90.29506970363752
ILAND,rosalia,RCP85,70,cabe,historic,high_future,beta,70.17870997684824
ILAND,rosalia,RCP85,70,cabe,no,high,alpha,90.45426263435039
ILAND,rosalia,RCP85,70,cabe,no,high,beta,64.96904252620186
ILAND,rosalia,RCP85,70,cabe,no,high_future,alpha,89.335042684445
ILAND,rosalia,RCP85,70,cabe,no,high_future,beta,71.31440991763654
ILAND,rosalia,RCP85,70,fasy,future,high,alpha,49.71984410505888
ILAND,rosalia,RCP85,70,fasy,future,high,beta,46.77824987469445
ILAND,rosalia,RCP85,70,fasy,future,high_future,alpha,48.420277849391354
ILAND,rosalia,RCP85,70,fasy,future,high_future,beta,44.84202744893688
ILAND,rosalia,RCP85,70,fasy,future,low,alpha,150.13061974426614
ILAND,rosalia,RCP85,70,fasy,future,low,beta,186.36167066393722
ILAND,rosalia,RCP85,70,fasy,future,no,prod,380.4367782964017
ILAND,rosalia,RCP85,70,fasy,historic,high,alpha,49.36580131143795
ILAND,rosalia,RCP85,70,fasy,historic,high,beta,47.202051900751655
ILAND,rosalia,RCP85,70,fasy,historic,high_future,alpha,48.20318348770918
ILAND,rosalia,RCP85,70,fasy,historic,high_future,beta,45.21546078928381
ILAND,rosalia,RCP85,70,fasy,historic,low,alpha,146.50083442327698
ILAND,rosalia,RCP85,70,fasy,historic,low,beta,186.350971534579
ILAND,rosalia,RCP85,70,fasy,historic,no,prod,383.6441434558334
ILAND,rosalia,RCP85,70,fasy,no,high,alpha,49.4708747672223
ILAND,rosalia,RCP85,70,fasy,no,high,beta,47.5069150253336
ILAND,rosalia,RCP85,70,fasy,no,high_future,alpha,48.33652033052276
ILAND,rosalia,RCP85,70,fasy,no,high_future,beta,45.69371120454479
ILAND,rosalia,RCP85,70,fasy,no,low,alpha,143.28535691051448
ILAND,rosalia,RCP85,70,fasy,no,low,beta,187.44488538114507
ILAND,rosalia,RCP85,70,fasy,no,no,prod,388.0560633193917
ILAND,rosalia,RCP85,70,piab,future,high,alpha,56.40241212021723
ILAND,rosalia,RCP85,70,piab,future,high,beta,46.44378649899697
ILAND,rosalia,RCP85,70,piab,future,high_future,alpha,53.84806771163906
ILAND,rosalia,RCP85,70,piab,future,high_future,beta,44.65072389001175
ILAND,rosalia,RCP85,70,piab,historic,high,alpha,61.521503475571876
ILAND,rosalia,RCP85,70,piab,historic,high,beta,49.10891352996317
ILAND,rosalia,RCP85,70,piab,historic,high_future,alpha,58.00584237659237
ILAND,rosalia,RCP85,70,piab,historic,high_future,beta,47.225272537361846
ILAND,rosalia,RCP85,70,piab,no,high,alpha,66.62411834587272
ILAND,rosalia,RCP85,70,piab,no,high,beta,51.78471398481885
ILAND,rosalia,RCP85,70,piab,no,high_future,alpha,63.39367561568019
ILAND,rosalia,RCP85,70,piab,no,high_future,beta,49.82821389632342
ILAND,rosalia,RCP85,70,poni,future,high,alpha,2.8290896246253334
ILAND,rosalia,RCP85,70,poni,future,high,beta,6.8673138292905325
ILAND,rosalia,RCP85,70,poni,future,high_future,alpha,2.962437506481191
ILAND,rosalia,RCP85,70,poni,future,high_future,beta,6.580708016817178
ILAND,rosalia,RCP85,70,poni,historic,high,alpha,2.7525030572432385
ILAND,rosalia,RCP85,70,poni,historic,high,beta,6.849324597778354
ILAND,rosalia,RCP85,70,poni,historic,high_future,alpha,2.8160593043776094
ILAND,rosalia,RCP85,70,poni,historic,high_future,beta,6.511215918366168
ILAND,rosalia,RCP85,70,poni,no,high,alpha,2.6738377508122273
ILAND,rosalia,RCP85,70,poni,no,high,beta,6.795090793089438
ILAND,rosalia,RCP85,70,poni,no,high_future,alpha,2.731429260985066
ILAND,rosalia,RCP85,70,poni,no,high_future,beta,6.450897480184965
ILAND,rosalia,RCP85,70,potr,future,high,alpha,3.6913916880436055
ILAND,rosalia,RCP85,70,potr,future,high,beta,11.469911845039444
ILAND,rosalia,RCP85,70,potr,future,high_future,alpha,4.204106823415146
ILAND,rosalia,RCP85,70,potr,future,high_future,beta,8.396579368278964
ILAND,rosalia,RCP85,70,potr,historic,high,alpha,3.7008282826152525
ILAND,rosalia,RCP85,70,potr,historic,high,beta,11.60955534169782
ILAND,rosalia,RCP85,70,potr,historic,high_future,alpha,4.173833530356674
ILAND,rosalia,RCP85,70,potr,historic,high_future,beta,8.420685150318572
ILAND,rosalia,RCP85,70,potr,no,high,alpha,3.700574835336827
ILAND,rosalia,RCP85,70,potr,no,high,beta,11.646613362420299
ILAND,rosalia,RCP85,70,potr,no,high_future,alpha,4.141242682110031
ILAND,rosalia,RCP85,70,potr,no,high_future,beta,8.477195122753212
ILAND,rosalia,RCP85,70,qupe,future,high,alpha,27.49059307177974
ILAND,rosalia,RCP85,70,qupe,future,high,beta,42.08640298999718
ILAND,rosalia,RCP85,70,qupe,future,high_future,alpha,29.65513031930076
ILAND,rosalia,RCP85,70,qupe,future,high_future,beta,37.192013059438224
ILAND,rosalia,RCP85,70,qupe,historic,high,alpha,25.97229709719811
ILAND,rosalia,RCP85,70,qupe,historic,high,beta,42.19293001031551
ILAND,rosalia,RCP85,70,qupe,historic,high_future,alpha,27.900347180364527
ILAND,rosalia,RCP85,70,qupe,historic,high_future,beta,37.34547685240314
ILAND,rosalia,RCP85,70,qupe,no,high,alpha,24.67182135577122
ILAND,rosalia,RCP85,70,qupe,no,high,beta,42.2670431637662
ILAND,rosalia,RCP85,70,qupe,no,high_future,alpha,26.50420094419902
ILAND,rosalia,RCP85,70,qupe,no,high_future,beta,37.605016146992625
ILAND,rosalia,RCP85,70,tico,future,high_future,alpha,4.17881029407077
ILAND,rosalia,RCP85,70,tico,future,high_future,beta,9.361512904495054
ILAND,rosalia,RCP85,70,tico,historic,high_future,alpha,4.091624138419988
ILAND,rosalia,RCP85,70,tico,historic,high_future,beta,9.328257157469793
ILAND,rosalia,RCP85,70,tico,no,high_future,alpha,4.059081799556533
ILAND,rosalia,RCP85,70,tico,no,high_future,beta,9.304431500510198
ILAND,rosalia,RCP85,80,abal,future,high,alpha,55.17894962802822
ILAND,rosalia,RCP85,80,abal,future,high,beta,43.8421199121328
ILAND,rosalia,RCP85,80,abal,future,high_future,alpha,51.58414234706356
ILAND,rosalia,RCP85,80,abal,future,high_future,beta,41.85916239056447
ILAND,rosalia,RCP85,80,abal,future,low,alpha,232.84877100687916
ILAND,rosalia,RCP85,80,abal,future,low,beta,197.3126889501875
ILAND,rosalia,RCP85,80,abal,historic,high,alpha,59.7331462351171
ILAND,rosalia,RCP85,80,abal,historic,high,beta,46.37046577023489
ILAND,rosalia,RCP85,80,abal,historic,high_future,alpha,55.432766139822206
ILAND,rosalia,RCP85,80,abal,historic,high_future,beta,43.94797111693784
ILAND,rosalia,RCP85,80,abal,historic,low,alpha,243.74361448394313
ILAND,rosalia,RCP85,80,abal,historic,low,beta,204.35259788635992
ILAND,rosalia,RCP85,80,abal,no,high,alpha,64.61617126096303
ILAND,rosalia,RCP85,80,abal,no,high,beta,48.64685950361951
ILAND,rosalia,RCP85,80,abal,no,high_future,alpha,60.561325838551475
ILAND,rosalia,RCP85,80,abal,no,high_future,beta,46.30032747610685
ILAND,rosalia,RCP85,80,abal,no,low,alpha,256.723964911903
ILAND,rosalia,RCP85,80,abal,no,low,beta,212.06044333441037
ILAND,rosalia,RCP85,80,acps,future,high,alpha,21.76088087600999
ILAND,rosalia,RCP85,80,acps,future,high,beta,32.281772551203105
ILAND,rosalia,RCP85,80,acps,future,high_future,alpha,21.2737998642438
ILAND,rosalia,RCP85,80,acps,future,high_future,beta,29.051850550221694
ILAND,rosalia,RCP85,80,acps,historic,high,alpha,21.380553263834877
ILAND,rosalia,RCP85,80,acps,historic,high,beta,32.59285747491482
ILAND,rosalia,RCP85,80,acps,historic,high_future,alpha,21.013437620505094
ILAND,rosalia,RCP85,80,acps,historic,high_future,beta,29.14156968343634
ILAND,rosalia,RCP85,80,acps,no,high,alpha,21.192660704699712
ILAND,rosalia,RCP85,80,acps,no,high,beta,33.05235693686234
ILAND,rosalia,RCP85,80,acps,no,high_future,alpha,20.81877807599178
ILAND,rosalia,RCP85,80,acps,no,high_future,beta,29.511533005640718
ILAND,rosalia,RCP85,80,alin,future,high,alpha,0.3246400771553608
ILAND,rosalia,RCP85,80,alin,future,high,beta,2.2409153591254922
ILAND,rosalia,RCP85,80,alin,future,high_future,alpha,0.30925385751645956
ILAND,rosalia,RCP85,80,alin,future,high_future,beta,1.9600137700974338
ILAND,rosalia,RCP85,80,alin,historic,high,alpha,0.3198096977524161
ILAND,rosalia,RCP85,80,alin,historic,high,beta,2.244141704236881
ILAND,rosalia,RCP85,80,alin,historic,high_future,alpha,0.29651688193115244
ILAND,rosalia,RCP85,80,alin,historic,high_future,beta,1.9625420152788826
ILAND,rosalia,RCP85,80,alin,no,high,alpha,0.3195636242622641
ILAND,rosalia,RCP85,80,alin,no,high,beta,2.2523099666378643
ILAND,rosalia,RCP85,80,alin,no,high_future,alpha,0.2955422225898915
ILAND,rosalia,RCP85,80,alin,no,high_future,beta,1.9586993933618801
ILAND,rosalia,RCP85,80,cabe,future,high,alpha,104.11717031215058
ILAND,rosalia,RCP85,80,cabe,future,high,beta,75.25789247617558
ILAND,rosalia,RCP85,80,cabe,future,high_future,alpha,102.22491609238767
ILAND,rosalia,RCP85,80,cabe,future,high_future,beta,80.2582262395332
ILAND,rosalia,RCP85,80,cabe,historic,high,alpha,103.80684696741153
ILAND,rosalia,RCP85,80,cabe,historic,high,beta,74.31696214768203
ILAND,rosalia,RCP85,80,cabe,historic,high_future,alpha,102.90276755479616
ILAND,rosalia,RCP85,80,cabe,historic,high_future,beta,80.2392890692702
ILAND,rosalia,RCP85,80,cabe,no,high,alpha,103.29056174750627
ILAND,rosalia,RCP85,80,cabe,no,high,beta,74.11737881875965
ILAND,rosalia,RCP85,80,cabe,no,high_future,alpha,102.50899647615552
ILAND,rosalia,RCP85,80,cabe,no,high_future,beta,80.93377496369575
ILAND,rosalia,RCP85,80,fasy,future,high,alpha,40.26849988652701
ILAND,rosalia,RCP85,80,fasy,future,high,beta,40.82541761168349
ILAND,rosalia,RCP85,80,fasy,future,high_future,alpha,38.25633804215539
ILAND,rosalia,RCP85,80,fasy,future,high_future,beta,38.21970342112571
ILAND,rosalia,RCP85,80,fasy,future,low,alpha,126.20309740449977
ILAND,rosalia,RCP85,80,fasy,future,low,beta,176.71964725972293
ILAND,rosalia,RCP85,80,fasy,future,no,prod,366.7844615629178
ILAND,rosalia,RCP85,80,fasy,historic,high,alpha,39.286488963217245
ILAND,rosalia,RCP85,80,fasy,historic,high,beta,41.23123613182723
ILAND,rosalia,RCP85,80,fasy,historic,high_future,alpha,37.61948559556873
ILAND,rosalia,RCP85,80,fasy,historic,high_future,beta,38.618131861791994
ILAND,rosalia,RCP85,80,fasy,historic,low,alpha,122.05724650026025
ILAND,rosalia,RCP85,80,fasy,historic,low,beta,176.56170819807687
ILAND,rosalia,RCP85,80,fasy,historic,no,prod,369.8449812900301
ILAND,rosalia,RCP85,80,fasy,no,high,alpha,38.95112247780956
ILAND,rosalia,RCP85,80,fasy,no,high,beta,41.5651799938792
ILAND,rosalia,RCP85,80,fasy,no,high_future,alpha,37.28758905843304
ILAND,rosalia,RCP85,80,fasy,no,high_future,beta,39.02644911056424
ILAND,rosalia,RCP85,80,fasy,no,low,alpha,117.02746610554948
ILAND,rosalia,RCP85,80,fasy,no,low,beta,177.0278135245894
ILAND,rosalia,RCP85,80,fasy,no,no,prod,373.10688802079886
ILAND,rosalia,RCP85,80,piab,future,high,alpha,46.973489638471776
ILAND,rosalia,RCP85,80,piab,future,high,beta,42.737987374669714
ILAND,rosalia,RCP85,80,piab,future,high_future,alpha,44.05891039889858
ILAND,rosalia,RCP85,80,piab,future,high_future,beta,41.142755789943614
ILAND,rosalia,RCP85,80,piab,historic,high,alpha,51.569525901804504
ILAND,rosalia,RCP85,80,piab,historic,high,beta,45.405904810381976
ILAND,rosalia,RCP85,80,piab,historic,high_future,alpha,47.95720555625326
ILAND,rosalia,RCP85,80,piab,historic,high_future,beta,43.47714472641228
ILAND,rosalia,RCP85,80,piab,no,high,alpha,56.24220077956252
ILAND,rosalia,RCP85,80,piab,no,high,beta,48.38139636050066
ILAND,rosalia,RCP85,80,piab,no,high_future,alpha,52.56787792877273
ILAND,rosalia,RCP85,80,piab,no,high_future,beta,46.014345434736555
ILAND,rosalia,RCP85,80,poni,future,high,alpha,2.2525208110751223
ILAND,rosalia,RCP85,80,poni,future,high,beta,6.373465927605116
ILAND,rosalia,RCP85,80,poni,future,high_future,alpha,2.393166424096722
ILAND,rosalia,RCP85,80,poni,future,high_future,beta,5.785255036562321
ILAND,rosalia,RCP85,80,poni,historic,high,alpha,2.1771313474498104
ILAND,rosalia,RCP85,80,poni,historic,high,beta,6.346227142443844
ILAND,rosalia,RCP85,80,poni,historic,high_future,alpha,2.243846871156486
ILAND,rosalia,RCP85,80,poni,historic,high_future,beta,5.706818145674938
ILAND,rosalia,RCP85,80,poni,no,high,alpha,2.1302773518873663
ILAND,rosalia,RCP85,80,poni,no,high,beta,6.2694353251128305
ILAND,rosalia,RCP85,80,poni,no,high_future,alpha,2.151955638724856
ILAND,rosalia,RCP85,80,poni,no,high_future,beta,5.649033160343642
ILAND,rosalia,RCP85,80,potr,future,high,alpha,3.1381701489267764
ILAND,rosalia,RCP85,80,potr,future,high,beta,10.5956234448889
ILAND,rosalia,RCP85,80,potr,future,high_future,alpha,3.560291144112994
ILAND,rosalia,RCP85,80,potr,future,high_future,beta,7.8543749314665074
ILAND,rosalia,RCP85,80,potr,historic,high,alpha,3.1013253577890394
ILAND,rosalia,RCP85,80,potr,historic,high,beta,10.725700094084747
ILAND,rosalia,RCP85,80,potr,historic,high_future,alpha,3.5151284324091185
ILAND,rosalia,RCP85,80,potr,historic,high_future,beta,7.893944095116161
ILAND,rosalia,RCP85,80,potr,no,high,alpha,3.124991347455406
ILAND,rosalia,RCP85,80,potr,no,high,beta,10.818295643929407
ILAND,rosalia,RCP85,80,potr,no,high_future,alpha,3.487763740489866
ILAND,rosalia,RCP85,80,potr,no,high_future,beta,7.958571596083008
ILAND,rosalia,RCP85,80,qupe,future,high,alpha,23.20397690875157
ILAND,rosalia,RCP85,80,qupe,future,high,beta,42.40194887644556
ILAND,rosalia,RCP85,80,qupe,future,high_future,alpha,26.164296932956205
ILAND,rosalia,RCP85,80,qupe,future,high_future,beta,36.0935938962504
ILAND,rosalia,RCP85,80,qupe,historic,high,alpha,21.95657711716089
