model,landscape,climate,disturbances,replication,diversity,scenario,cv_temporal_agb,cv_temporal_bt
LANDCLIM,dischma,historic,historic,3,low,beta,2.9534873107437325,42.400398617004406
LANDCLIM,dischma,historic,historic,3,no,prod,3.0108890362270415,61.17324947301669
LANDCLIM,dischma,historic,historic,4,high,alpha,6.46805161416852,21.380635002973047
LANDCLIM,dischma,historic,historic,4,high,beta,6.164963414399405,19.54310105229316
LANDCLIM,dischma,historic,historic,4,high_future,alpha,6.5729817841871805,21.06234052648904
LANDCLIM,dischma,historic,historic,4,high_future,beta,6.216039490839478,19.127259237853735
LANDCLIM,dischma,historic,historic,4,low,alpha,2.910804362398452,46.12736394431746
LANDCLIM,dischma,historic,historic,4,low,beta,2.8574939493868423,42.70622616663825
LANDCLIM,dischma,historic,historic,4,no,prod,3.7802355215512145,58.122797499129675
LANDCLIM,dischma,historic,historic,5,high,alpha,6.158750970888903,20.32974220806961
LANDCLIM,dischma,historic,historic,5,high,beta,6.258240107195874,19.155045206449405
LANDCLIM,dischma,historic,historic,5,high_future,alpha,6.2117473016392175,20.42418209516392
LANDCLIM,dischma,historic,historic,5,high_future,beta,6.11572621138917,18.996570778655542
LANDCLIM,dischma,historic,historic,5,low,alpha,2.802421288079244,43.94860207917982
LANDCLIM,dischma,historic,historic,5,low,beta,3.0999706170100954,41.68213814486217
LANDCLIM,dischma,historic,historic,5,no,prod,3.3090902825814865,57.09486877358211
LANDCLIM,dischma,historic,historic,6,high,alpha,6.465878831461273,20.763855285479732
LANDCLIM,dischma,historic,historic,6,high,beta,6.002176133428707,19.572389973367855
LANDCLIM,dischma,historic,historic,6,high_future,alpha,6.539887966647245,21.15700509253947
LANDCLIM,dischma,historic,historic,6,high_future,beta,5.856454676827263,19.123815503996227
LANDCLIM,dischma,historic,historic,6,low,alpha,2.408170644416745,45.349338398435364
LANDCLIM,dischma,historic,historic,6,low,beta,2.936481497823851,40.748058208766686
LANDCLIM,dischma,historic,historic,6,no,prod,3.1761071597959436,58.79940364168188
LANDCLIM,dischma,historic,historic,7,high,alpha,6.694657100551662,21.232603575547117
LANDCLIM,dischma,historic,historic,7,high,beta,6.6834566580811865,19.714142591317984
LANDCLIM,dischma,historic,historic,7,high_future,alpha,6.660902848214683,21.048585793525294
LANDCLIM,dischma,historic,historic,7,high_future,beta,6.670594892758985,19.61165960879942
LANDCLIM,dischma,historic,historic,7,low,alpha,3.1328414445321346,44.19898259786084
LANDCLIM,dischma,historic,historic,7,low,beta,2.706149658205142,40.91345398159738
LANDCLIM,dischma,historic,historic,7,no,prod,3.6841972613630896,58.41396722113398
LANDCLIM,dischma,historic,historic,8,high,alpha,6.464067474242212,21.06640118651681
LANDCLIM,dischma,historic,historic,8,high,beta,6.82682970004014,20.03689503884192
LANDCLIM,dischma,historic,historic,8,high_future,alpha,6.479335727791905,21.249901178674634
LANDCLIM,dischma,historic,historic,8,high_future,beta,6.799999379972585,19.80945385882408
LANDCLIM,dischma,historic,historic,8,low,alpha,3.0444300488930893,45.558608654574805
LANDCLIM,dischma,historic,historic,8,low,beta,2.821287240502557,42.043508400109
LANDCLIM,dischma,historic,historic,8,no,prod,2.786038594044261,61.09363505481019
LANDCLIM,dischma,historic,historic,9,high,alpha,6.225140285136251,20.979151652155288
LANDCLIM,dischma,historic,historic,9,high,beta,6.386248704818046,19.266926433045388
LANDCLIM,dischma,historic,historic,9,high_future,alpha,6.258867028207958,20.676308603298754
LANDCLIM,dischma,historic,historic,9,high_future,beta,6.62813993157097,18.930793399058075
LANDCLIM,dischma,historic,historic,9,low,alpha,2.5007869541630487,47.339097460901115
LANDCLIM,dischma,historic,historic,9,low,beta,2.8830699684717804,40.57735592725208
LANDCLIM,dischma,historic,historic,9,no,prod,2.901744115866445,59.297565378122876
LANDCLIM,dischma,historic,historic,10,high,alpha,6.071865862520199,19.735120593146316
LANDCLIM,dischma,historic,historic,10,high,beta,6.544172604198398,19.345434898233165
LANDCLIM,dischma,historic,historic,10,high_future,alpha,6.182206572033897,19.99884997424938
LANDCLIM,dischma,historic,historic,10,high_future,beta,6.468366447154638,19.249331948082727
LANDCLIM,dischma,historic,historic,10,low,alpha,2.797284679536842,45.55897752714929
LANDCLIM,dischma,historic,historic,10,low,beta,2.997949107641352,42.266334069519985
LANDCLIM,dischma,historic,historic,10,no,prod,3.0652952733189567,56.89274719352228
LANDCLIM,dischma,historic,historic,11,high,alpha,6.701330150150355,21.07186473227386
LANDCLIM,dischma,historic,historic,11,high,beta,6.5270769463767575,19.264720337664194
LANDCLIM,dischma,historic,historic,11,high_future,alpha,6.637208407666758,20.717565374394614
LANDCLIM,dischma,historic,historic,11,high_future,beta,6.572776258720964,19.870365933017073
LANDCLIM,dischma,historic,historic,11,low,alpha,2.9678850606937406,45.219187049936075
LANDCLIM,dischma,historic,historic,11,low,beta,2.649469061070755,42.25302805500997
LANDCLIM,dischma,historic,historic,11,no,prod,3.2044967013298704,58.332956142924694
LANDCLIM,dischma,historic,historic,12,high,alpha,5.942552043881167,20.407354824758947
LANDCLIM,dischma,historic,historic,12,high,beta,6.506127205589925,19.833341647739417
LANDCLIM,dischma,historic,historic,12,high_future,alpha,6.160687606532965,20.36342630613396
LANDCLIM,dischma,historic,historic,12,high_future,beta,6.4497286708002015,19.049758435683174
LANDCLIM,dischma,historic,historic,12,low,alpha,2.8659818193449618,44.8570609494721
LANDCLIM,dischma,historic,historic,12,low,beta,2.9430619081404674,42.23381352168318
LANDCLIM,dischma,historic,historic,12,no,prod,2.7540796602936757,60.367226827101426
LANDCLIM,dischma,historic,historic,13,high,alpha,6.19410012857524,20.116980113066095
LANDCLIM,dischma,historic,historic,13,high,beta,6.6498145183294595,19.521920125656305
LANDCLIM,dischma,historic,historic,13,high_future,alpha,6.111590759568801,19.89070777731266
LANDCLIM,dischma,historic,historic,13,high_future,beta,6.529925674948266,18.67589365090858
LANDCLIM,dischma,historic,historic,13,low,alpha,2.5936246465945096,46.381667833847686
LANDCLIM,dischma,historic,historic,13,low,beta,3.0984592533590396,40.251603341081164
LANDCLIM,dischma,historic,historic,13,no,prod,3.0670484600829826,57.99556984766817
LANDCLIM,dischma,historic,historic,14,high,alpha,6.473179012746558,20.94912227994186
LANDCLIM,dischma,historic,historic,14,high,beta,6.67248090102235,20.164387787087843
LANDCLIM,dischma,historic,historic,14,high_future,alpha,6.728400781988173,21.54243049128042
LANDCLIM,dischma,historic,historic,14,high_future,beta,6.748860435284082,20.093614547074566
LANDCLIM,dischma,historic,historic,14,low,alpha,2.845850017677416,44.36753045365267
LANDCLIM,dischma,historic,historic,14,low,beta,3.008780052701444,42.414576662366
LANDCLIM,dischma,historic,historic,14,no,prod,3.242124048460454,56.6968530433053
LANDCLIM,dischma,historic,historic,15,high,alpha,6.9389567256529965,21.29374056446939
LANDCLIM,dischma,historic,historic,15,high,beta,6.732528017846011,20.216309193800118
LANDCLIM,dischma,historic,historic,15,high_future,alpha,6.955215457149073,21.423514703658416
LANDCLIM,dischma,historic,historic,15,high_future,beta,6.6590438071609706,20.104136169658084
LANDCLIM,dischma,historic,historic,15,low,alpha,3.3695567848658325,46.06465068570261
LANDCLIM,dischma,historic,historic,15,low,beta,3.0722094702873872,41.87809523667399
LANDCLIM,dischma,historic,historic,15,no,prod,3.433181071845761,57.95746780232363
LANDCLIM,dischma,historic,historic,16,high,alpha,6.074698879603075,20.782578444875917
LANDCLIM,dischma,historic,historic,16,high,beta,6.386264434868047,20.19746005059565
LANDCLIM,dischma,historic,historic,16,high_future,alpha,6.255188972097782,20.651565618146822
LANDCLIM,dischma,historic,historic,16,high_future,beta,6.48221815186427,19.357880105067334
LANDCLIM,dischma,historic,historic,16,low,alpha,2.6188281959819095,46.41827117455931
LANDCLIM,dischma,historic,historic,16,low,beta,2.9714566492825867,43.11937915369046
LANDCLIM,dischma,historic,historic,16,no,prod,3.2019355563716907,62.126819193837754
LANDCLIM,dischma,historic,historic,17,high,alpha,6.216684584965098,20.83095578675149
LANDCLIM,dischma,historic,historic,17,high,beta,6.649034652400646,21.2725950352434
LANDCLIM,dischma,historic,historic,17,high_future,alpha,6.317508618498879,20.747195182452163
LANDCLIM,dischma,historic,historic,17,high_future,beta,6.649060922785946,20.692030605721758
LANDCLIM,dischma,historic,historic,17,low,alpha,2.86760636509754,45.94631195439029
LANDCLIM,dischma,historic,historic,17,low,beta,3.045370372950796,43.38119191342519
LANDCLIM,dischma,historic,historic,17,no,prod,3.062901064409557,58.851948497108374
LANDCLIM,dischma,historic,historic,18,high,alpha,5.863817704667817,20.280395250497815
LANDCLIM,dischma,historic,historic,18,high,beta,6.261760105886855,19.03540060465824
LANDCLIM,dischma,historic,historic,18,high_future,alpha,5.786608263945784,19.877256645173105
LANDCLIM,dischma,historic,historic,18,high_future,beta,6.440109237110955,18.485512726942254
LANDCLIM,dischma,historic,historic,18,low,alpha,2.449301476027791,46.84016921717728
LANDCLIM,dischma,historic,historic,18,low,beta,3.849151257250126,43.84628913109696
LANDCLIM,dischma,historic,historic,18,no,prod,2.908325854442331,58.50779663245026
LANDCLIM,dischma,historic,historic,19,high,alpha,6.805650436470279,21.526166689791378
LANDCLIM,dischma,historic,historic,19,high,beta,6.9313733841303184,21.12430341533564
LANDCLIM,dischma,historic,historic,19,high_future,alpha,6.969451059652193,21.74966329967834
LANDCLIM,dischma,historic,historic,19,high_future,beta,6.954979084745892,20.83656921755781
LANDCLIM,dischma,historic,historic,19,low,alpha,2.969546557617484,45.29556702501021
LANDCLIM,dischma,historic,historic,19,low,beta,2.518511831119859,41.897577812786665
LANDCLIM,dischma,historic,historic,19,no,prod,3.1805394925900723,57.6799335014884
LANDCLIM,dischma,historic,historic,20,high,alpha,6.53311589008692,21.251017048229993
LANDCLIM,dischma,historic,historic,20,high,beta,6.832500215609516,20.087399258796953
LANDCLIM,dischma,historic,historic,20,high_future,alpha,6.604639359895146,21.14895923191498
LANDCLIM,dischma,historic,historic,20,high_future,beta,6.920652118077528,20.000418908149353
LANDCLIM,dischma,historic,historic,20,low,alpha,3.1026383583217547,46.46115402256517
LANDCLIM,dischma,historic,historic,20,low,beta,2.710844195300394,40.8836374630369
LANDCLIM,dischma,historic,historic,20,no,prod,3.2559021879585015,58.09879333779644
LANDCLIM,dischma,historic,no,1,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,1,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,1,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,1,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,1,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,1,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,1,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,2,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,2,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,2,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,2,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,2,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,2,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,2,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,3,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,3,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,3,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,3,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,3,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,3,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,3,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,4,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,4,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,4,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,4,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,4,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,4,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,4,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,5,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,5,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,5,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,5,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,5,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,5,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,5,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,6,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,6,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,6,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,6,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,6,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,6,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,6,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,7,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,7,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,7,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,7,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,7,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,7,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,7,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,8,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,8,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,8,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,8,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,8,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,8,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,8,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,9,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,9,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,9,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,9,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,9,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,9,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,9,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,10,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,10,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,10,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,10,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,10,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,10,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,10,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,11,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,11,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,11,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,11,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,11,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,11,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,11,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,12,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,12,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,12,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,12,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,12,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,12,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,12,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,13,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,13,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,13,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,13,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,13,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,13,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,13,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,14,high,alpha,6.8744766070215695,21.026430970535603
LANDCLIM,dischma,historic,no,14,high,beta,7.127272425316747,19.950693047951635
LANDCLIM,dischma,historic,no,14,high_future,alpha,7.0144119211170555,20.642646818506506
LANDCLIM,dischma,historic,no,14,high_future,beta,7.030848384206425,19.593718547968994
LANDCLIM,dischma,historic,no,14,low,alpha,2.722606628804202,48.48427347863504
LANDCLIM,dischma,historic,no,14,low,beta,3.587434064330298,46.743574230337195
LANDCLIM,dischma,historic,no,14,no,prod,2.970317993847572,67.74807722312485
LANDCLIM,dischma,historic,no,15,high,alpha,6.8744766070215695,21.026430970535603
