model,climate,year,species,AGB,AGB_ha,landscape
LANDCLIM,RCP45,1970,alvi,49.8,4.075286415711947e-5,rosalia
LANDCLIM,RCP45,1970,bepe,718497.2,0.5879682487725041,rosalia
LANDCLIM,RCP45,1970,cabe,3765682.7,3.081573404255319,rosalia
LANDCLIM,RCP45,1970,casa,37082.9,0.030346072013093292,rosalia
LANDCLIM,RCP45,1970,coav,5315.9,0.004350163666121113,rosalia
LANDCLIM,RCP45,1970,fasy,209187228.1,171.18431104746318,rosalia
LANDCLIM,RCP45,1970,frex,13.6,1.1129296235679214e-5,rosalia
LANDCLIM,RCP45,1970,ilaq,21339.1,0.017462438625204583,rosalia
LANDCLIM,RCP45,1970,lade,87.1,7.127659574468084e-5,rosalia
LANDCLIM,RCP45,1970,piab,510.3,4.175941080196399e-4,rosalia
LANDCLIM,RCP45,1970,pice,1226.6000000000001,0.0010037643207855974,rosalia
LANDCLIM,RCP45,1970,pisy,10810.4,0.008846481178396072,rosalia
LANDCLIM,RCP45,1970,poni,22584.3,0.01848142389525368,rosalia
LANDCLIM,RCP45,1970,potr,725915.7,0.5940390343698854,rosalia
LANDCLIM,RCP45,1970,qupe,94096.5,0.07700204582651392,rosalia
LANDCLIM,RCP45,1970,qupu,489.09999999999997,4.002454991816694e-4,rosalia
LANDCLIM,RCP45,1970,saal,16901.9,0.013831342062193127,rosalia
LANDCLIM,RCP45,1970,saca,281579,0.23042471358428807,rosalia
LANDCLIM,RCP45,1970,soar,1443.2,0.0011810147299509003,rosalia
LANDCLIM,RCP45,1970,soau,9781.5,0.008004500818330606,rosalia
LANDCLIM,RCP45,1970,tico,27336678.3,22.370440507364975,rosalia
LANDCLIM,RCP45,1970,tipl,1741.5,0.0014251227495908347,rosalia
LANDCLIM,RCP45,1970,ulgl,1061037.2,0.8682792144026186,rosalia
LANDCLIM,RCP45,1980,abal,264108492,216.12806219312603,rosalia
LANDCLIM,RCP45,1980,acca,476.1,3.89607201309329e-4,rosalia
LANDCLIM,RCP45,1980,acpl,3178.7000000000003,0.002601227495908347,rosalia
LANDCLIM,RCP45,1980,acps,1459359.4,1.1942384615384614,rosalia
LANDCLIM,RCP45,1980,algl,36.9,3.0196399345335514e-5,rosalia
LANDCLIM,RCP45,1980,alvi,12.5,1.0229132569558102e-5,rosalia
LANDCLIM,RCP45,1980,bepe,648520.7,0.5307043371522094,rosalia
LANDCLIM,RCP45,1980,cabe,3840011.8,3.1423991816693944,rosalia
LANDCLIM,RCP45,1980,casa,36228.6,0.02964697217675941,rosalia
LANDCLIM,RCP45,1980,coav,5160.3,0.004222831423895254,rosalia
LANDCLIM,RCP45,1980,fasy,211596489.1,173.15588306055645,rosalia
LANDCLIM,RCP45,1980,ilaq,24347.2,0.019924058919803603,rosalia
LANDCLIM,RCP45,1980,lade,14.6,1.1947626841243862e-5,rosalia
LANDCLIM,RCP45,1980,piab,605.3,4.953355155482814e-4,rosalia
LANDCLIM,RCP45,1980,pice,700.9000000000001,5.73567921440262e-4,rosalia
LANDCLIM,RCP45,1980,pisy,11433.5,0.009356382978723404,rosalia
LANDCLIM,RCP45,1980,poni,21146.6,0.017304909983633387,rosalia
LANDCLIM,RCP45,1980,potr,691625.7,0.5659784779050736,rosalia
LANDCLIM,RCP45,1980,qupe,102717.7,0.08405703764320785,rosalia
LANDCLIM,RCP45,1980,qupu,589.1,4.8207855973813425e-4,rosalia
LANDCLIM,RCP45,1980,saal,17019.4,0.013927495908346974,rosalia
LANDCLIM,RCP45,1980,saca,278524.4,0.2279250409165303,rosalia
LANDCLIM,RCP45,1980,soar,1084.5,8.874795417348609e-4,rosalia
LANDCLIM,RCP45,1980,soau,8489.7,0.0069473813420621935,rosalia
LANDCLIM,RCP45,1980,tico,27623054.6,22.60479099836334,rosalia
LANDCLIM,RCP45,1980,tipl,2439.9,0.001996644844517185,rosalia
LANDCLIM,RCP45,1980,ulgl,1093248.8,0.8946389525368249,rosalia
LANDCLIM,RCP45,1990,abal,265452717.6,217.22808314238952,rosalia
LANDCLIM,RCP45,1990,acca,366.5,2.9991816693944354e-4,rosalia
LANDCLIM,RCP45,1990,acpl,3104.2,0.0025402618657937807,rosalia
LANDCLIM,RCP45,1990,acps,1513291.9,1.2383730769230767,rosalia
LANDCLIM,RCP45,1990,bepe,679311.4,0.555901309328969,rosalia
LANDCLIM,RCP45,1990,cabe,3885898.3,3.1799495090016365,rosalia
LANDCLIM,RCP45,1990,casa,35658.5,0.029180441898527004,rosalia
LANDCLIM,RCP45,1990,coav,3881.9,0.003176677577741408,rosalia
LANDCLIM,RCP45,1990,fasy,215597775.7,176.43025834697218,rosalia
LANDCLIM,RCP45,1990,ilaq,22821.2,0.018675286415711947,rosalia
LANDCLIM,RCP45,1990,piab,590.2,4.8297872340425534e-4,rosalia
LANDCLIM,RCP45,1990,pice,391.9,3.2070376432078557e-4,rosalia
LANDCLIM,RCP45,1990,pisy,12015.6,0.009832733224222586,rosalia
LANDCLIM,RCP45,1990,poni,29753.2,0.024347954173486088,rosalia
LANDCLIM,RCP45,1990,potr,689539.1,0.5642709492635024,rosalia
LANDCLIM,RCP45,1990,qupe,91760.40000000001,0.07509034369885434,rosalia
LANDCLIM,RCP45,1990,qupu,746.7,6.110474631751228e-4,rosalia
LANDCLIM,RCP45,1990,quro,107.2,8.772504091653029e-5,rosalia
LANDCLIM,RCP45,1990,saal,24332,0.019911620294599017,rosalia
LANDCLIM,RCP45,1990,saca,277479.8,0.22707021276595743,rosalia
LANDCLIM,RCP45,1990,soar,1483,0.0012135842880523732,rosalia
LANDCLIM,RCP45,1990,soau,11338.5,0.009278641571194762,rosalia
LANDCLIM,RCP45,1990,tico,27810325.8,22.758040752864158,rosalia
LANDCLIM,RCP45,1990,tipl,3089.3,0.0025280687397708675,rosalia
LANDCLIM,RCP45,1990,ulgl,1136118.6,0.9297206219312603,rosalia
LANDCLIM,RCP45,2000,abal,266850280.1,218.37175130932897,rosalia
LANDCLIM,RCP45,2000,acca,1096.1,8.969721767594107e-4,rosalia
LANDCLIM,RCP45,2000,acpl,3062.6,0.0025062193126022913,rosalia
LANDCLIM,RCP45,2000,acps,1472171.9,1.2047233224222584,rosalia
LANDCLIM,RCP45,2000,bepe,707706.9,0.5791382160392798,rosalia
LANDCLIM,RCP45,2000,cabe,3956319.5,3.2375773322422257,rosalia
LANDCLIM,RCP45,2000,casa,34250.3,0.02802806873977087,rosalia
LANDCLIM,RCP45,2000,coav,2988.4,0.0024454991816693947,rosalia
LANDCLIM,RCP45,2000,fasy,220599330.1,180.5231833878887,rosalia
LANDCLIM,RCP45,2000,ilaq,21225,0.017369067103109655,rosalia
LANDCLIM,RCP45,2000,piab,484.2,3.962356792144026e-4,rosalia
LANDCLIM,RCP45,2000,pice,24.3,1.988543371522095e-5,rosalia
LANDCLIM,RCP45,2000,pisy,12904.5,0.010560147299509002,rosalia
LANDCLIM,RCP45,2000,poni,21825.7,0.01786063829787234,rosalia
LANDCLIM,RCP45,2000,potr,689456.3,0.5642031914893617,rosalia
LANDCLIM,RCP45,2000,qupe,65064.3,0.053244108019639934,rosalia
LANDCLIM,RCP45,2000,qupu,1160.6,9.497545008183305e-4,rosalia
LANDCLIM,RCP45,2000,quro,160.7,1.3150572831423894e-4,rosalia
LANDCLIM,RCP45,2000,saal,15473.9,0.012662765957446809,rosalia
LANDCLIM,RCP45,2000,saca,261614.1,0.21408682487725042,rosalia
LANDCLIM,RCP45,2000,soar,1059.8,8.67266775777414e-4,rosalia
LANDCLIM,RCP45,2000,soau,11580.4,0.00947659574468085,rosalia
LANDCLIM,RCP45,2000,tico,28114570.2,23.00701325695581,rosalia
LANDCLIM,RCP45,2000,tipl,3653.7000000000003,0.002989934533551555,rosalia
LANDCLIM,RCP45,2000,ulgl,1073502.4,0.8784798690671031,rosalia
LANDCLIM,RCP85,10,abal,3744249.8,3.0640342062193127,rosalia
LANDCLIM,RCP85,10,acca,2452343.6,2.0068278232405894,rosalia
LANDCLIM,RCP85,10,acpl,2447155.5,2.0025822422258592,rosalia
LANDCLIM,RCP85,10,acps,805351.4,0.6590436988543372,rosalia
LANDCLIM,RCP85,10,algl,40854,0.033432078559738135,rosalia
LANDCLIM,RCP85,10,alin,1725.5,0.0014120294599018004,rosalia
LANDCLIM,RCP85,10,alvi,526526.7,0.43087291325695576,rosalia
LANDCLIM,RCP85,10,bepe,2902901.6,2.375533224222586,rosalia
LANDCLIM,RCP85,10,cabe,2659966.5,2.1767319967266774,rosalia
LANDCLIM,RCP85,10,casa,3844628,3.146176759410802,rosalia
LANDCLIM,RCP85,10,coav,2842031.5,2.3257213584288055,rosalia
LANDCLIM,RCP85,10,fasy,2703439.2,2.212307037643208,rosalia
LANDCLIM,RCP85,10,frex,4574.4,0.003743371522094926,rosalia
LANDCLIM,RCP85,10,ilaq,2867414.1,2.3464927168576106,rosalia
LANDCLIM,RCP85,10,lade,3735682.7,3.05702348608838,rosalia
LANDCLIM,RCP85,10,piab,1339825.8,1.0964204582651391,rosalia
LANDCLIM,RCP85,10,pice,2696385,2.206534369885434,rosalia
LANDCLIM,RCP85,10,pisy,6199188.8,5.072985924713584,rosalia
LANDCLIM,RCP85,10,poni,43940.7,0.03595801963993453,rosalia
LANDCLIM,RCP85,10,potr,2891649.1,2.3663249590834696,rosalia
LANDCLIM,RCP85,10,qupe,2652045.5,2.17025,rosalia
LANDCLIM,RCP85,10,qupu,5473899.8,4.4794597381342065,rosalia
LANDCLIM,RCP85,10,quro,685348.3,0.5608414893617022,rosalia
LANDCLIM,RCP85,10,saal,32031.6,0.02621243862520458,rosalia
LANDCLIM,RCP85,10,saca,841900.6,0.6889530278232405,rosalia
LANDCLIM,RCP85,10,soar,4606727.9,3.76982643207856,rosalia
LANDCLIM,RCP85,10,soau,5674254.2,4.643415875613748,rosalia
LANDCLIM,RCP85,10,tico,4796406.1,3.9250459083469718,rosalia
LANDCLIM,RCP85,10,tipl,2503747,2.048892798690671,rosalia
LANDCLIM,RCP85,10,ulgl,720078.2,0.5892620294599018,rosalia
LANDCLIM,RCP85,20,abal,5687571.7,4.654313993453355,rosalia
LANDCLIM,RCP85,20,acca,2131374.7,1.7441691489361704,rosalia
LANDCLIM,RCP85,20,acpl,2519737.6,2.0619783960720133,rosalia
LANDCLIM,RCP85,20,acps,659333.9,0.5395531096563012,rosalia
LANDCLIM,RCP85,20,algl,18584.7,0.015208428805237317,rosalia
LANDCLIM,RCP85,20,alin,60.6,4.959083469721768e-5,rosalia
LANDCLIM,RCP85,20,alvi,135635.1,0.11099435351882161,rosalia
LANDCLIM,RCP85,20,bepe,4154493.4,3.3997490998363338,rosalia
LANDCLIM,RCP85,20,cabe,3305849.8,2.7052780687397706,rosalia
LANDCLIM,RCP85,20,casa,4192679.1,3.430997626841244,rosalia
LANDCLIM,RCP85,20,coav,2364075,1.9345949263502455,rosalia
LANDCLIM,RCP85,20,fasy,4034563.6,3.3016068739770867,rosalia
LANDCLIM,RCP85,20,frex,1725.6,0.0014121112929623568,rosalia
LANDCLIM,RCP85,20,ilaq,2837031.2,2.3216294599018004,rosalia
LANDCLIM,RCP85,20,lade,3225693.8,2.639683960720131,rosalia
LANDCLIM,RCP85,20,piab,1135297.6,0.9290487725040917,rosalia
LANDCLIM,RCP85,20,pice,2542412.4,2.08053387888707,rosalia
LANDCLIM,RCP85,20,pisy,8889689.6,7.274705073649754,rosalia
LANDCLIM,RCP85,20,poni,20395,0.016689852700491,rosalia
LANDCLIM,RCP85,20,potr,3740193.3,3.0607146481178393,rosalia
LANDCLIM,RCP85,20,qupe,3804423.9,3.1132765139116203,rosalia
LANDCLIM,RCP85,20,qupu,6894731.1,5.642169476268412,rosalia
LANDCLIM,RCP85,20,quro,456795,0.37380932896890345,rosalia
LANDCLIM,RCP85,20,saal,13215,0.010814238952536824,rosalia
LANDCLIM,RCP85,20,saca,644475.2,0.5273937806873976,rosalia
LANDCLIM,RCP85,20,soar,5011716.2,4.1012407528641575,rosalia
LANDCLIM,RCP85,20,soau,8351039.8,6.833911456628478,rosalia
LANDCLIM,RCP85,20,tico,8582001.1,7.022914157119476,rosalia
LANDCLIM,RCP85,20,tipl,3320449.1,2.717225122749591,rosalia
LANDCLIM,RCP85,20,ulgl,560725.7,0.45885900163666116,rosalia
LANDCLIM,RCP85,30,abal,8007137,6.552485270049099,rosalia
LANDCLIM,RCP85,30,acca,1872384.8,1.5322297872340427,rosalia
LANDCLIM,RCP85,30,acpl,2652232.6,2.1704031096563012,rosalia
LANDCLIM,RCP85,30,acps,604489.3,0.4946720949263503,rosalia
LANDCLIM,RCP85,30,algl,1632.3,0.001335761047463175,rosalia
LANDCLIM,RCP85,30,alvi,13117.2,0.010734206219312602,rosalia
LANDCLIM,RCP85,30,bepe,6022361.5,4.928282733224223,rosalia
LANDCLIM,RCP85,30,cabe,4171956,3.4140392798690673,rosalia
LANDCLIM,RCP85,30,casa,4234178,3.4649574468085107,rosalia
LANDCLIM,RCP85,30,coav,1941807.5,1.5890405073649754,rosalia
LANDCLIM,RCP85,30,fasy,6128181.5,5.014878477905073,rosalia
LANDCLIM,RCP85,30,frex,105.2,8.608837970540098e-5,rosalia
LANDCLIM,RCP85,30,ilaq,5822939.6,4.76508968903437,rosalia
LANDCLIM,RCP85,30,lade,2467380.2,2.0191327332242226,rosalia
LANDCLIM,RCP85,30,piab,1025465.5,0.8391698036006546,rosalia
LANDCLIM,RCP85,30,pice,2116061.2,1.7316376432078562,rosalia
LANDCLIM,RCP85,30,pisy,11112497,9.093696399345335,rosalia
LANDCLIM,RCP85,30,poni,1818.4,0.0014880523731587562,rosalia
LANDCLIM,RCP85,30,potr,4863856,3.980242225859247,rosalia
LANDCLIM,RCP85,30,qupe,5498403.7,4.499512029459902,rosalia
LANDCLIM,RCP85,30,qupu,7936679.9,6.494828068739771,rosalia
LANDCLIM,RCP85,30,quro,177138.3,0.1449576923076923,rosalia
LANDCLIM,RCP85,30,saal,889,7.274959083469722e-4,rosalia
LANDCLIM,RCP85,30,saca,530194.8,0.43387463175122754,rosalia
LANDCLIM,RCP85,30,soar,4940799.8,4.043207692307692,rosalia
LANDCLIM,RCP85,30,soau,11408223.9,9.335698772504092,rosalia
LANDCLIM,RCP85,30,tico,14709080.2,12.036890507364975,rosalia
LANDCLIM,RCP85,30,tipl,4409844.4,3.6087106382978726,rosalia
LANDCLIM,RCP85,30,ulgl,480940.7,0.3935684942716858,rosalia
LANDCLIM,RCP85,40,abal,12093187.7,9.896225613747953,rosalia
LANDCLIM,RCP85,40,acca,1546810.4,1.2658022913256954,rosalia
LANDCLIM,RCP85,40,acpl,2684694.6,2.1969677577741407,rosalia
LANDCLIM,RCP85,40,acps,622080.7,0.5090676759410802,rosalia
LANDCLIM,RCP85,40,algl,155,1.2684124386252047e-4,rosalia
LANDCLIM,RCP85,40,alvi,1815.1,0.0014853518821603927,rosalia
LANDCLIM,RCP85,40,bepe,9276594.5,7.591321194762684,rosalia
LANDCLIM,RCP85,40,cabe,5456498.2,4.4652194762684125,rosalia
LANDCLIM,RCP85,40,casa,3855513.8,3.1550849427168575,rosalia
LANDCLIM,RCP85,40,coav,1416067.4,1.1588112929623566,rosalia
LANDCLIM,RCP85,40,fasy,10254679.8,8.391718330605565,rosalia
LANDCLIM,RCP85,40,frex,13.3,1.088379705400982e-5,rosalia
LANDCLIM,RCP85,40,ilaq,7540734.5,6.170813829787234,rosalia
LANDCLIM,RCP85,40,lade,1526609.9,1.2492716039279868,rosalia
LANDCLIM,RCP85,40,piab,717141.9,0.5868591653027824,rosalia
LANDCLIM,RCP85,40,pice,1614665.2,1.3213299509001637,rosalia
LANDCLIM,RCP85,40,pisy,14783628.6,12.097895744680851,rosalia
LANDCLIM,RCP85,40,poni,179.1,1.4656301145662848e-4,rosalia
LANDCLIM,RCP85,40,potr,6845296.3,5.601715466448445,rosalia
LANDCLIM,RCP85,40,qupe,7812631,6.393315057283142,rosalia
LANDCLIM,RCP85,40,qupu,8578132.4,7.019748281505729,rosalia
LANDCLIM,RCP85,40,quro,26753.5,0.021893207855973814,rosalia
LANDCLIM,RCP85,40,saal,14.6,1.1947626841243862e-5,rosalia
LANDCLIM,RCP85,40,saca,453897.7,0.371438379705401,rosalia
LANDCLIM,RCP85,40,soar,4240797.8,3.4703746317512274,rosalia
LANDCLIM,RCP85,40,soau,16197247.1,13.25470302782324,rosalia
LANDCLIM,RCP85,40,tico,26697967.3,21.847763747954176,rosalia
LANDCLIM,RCP85,40,tipl,5616795.2,4.596395417348609,rosalia
LANDCLIM,RCP85,40,ulgl,465649,0.38105482815057284,rosalia
LANDCLIM,RCP85,50,abal,16888442.5,13.82032937806874,rosalia
LANDCLIM,RCP85,50,acca,897404.6,0.7343736497545008,rosalia
LANDCLIM,RCP85,50,acpl,2004459.4,1.6403104746317512,rosalia
LANDCLIM,RCP85,50,acps,528811.5,0.4327426350245499,rosalia
LANDCLIM,RCP85,50,alvi,41.1,3.3633387888707036e-5,rosalia
LANDCLIM,RCP85,50,bepe,14085459.7,11.526562765957447,rosalia
LANDCLIM,RCP85,50,cabe,6878496.5,5.628884206219313,rosalia
LANDCLIM,RCP85,50,casa,3129285.2,2.5607898527004913,rosalia
LANDCLIM,RCP85,50,coav,779734.5,0.6380806055646481,rosalia
LANDCLIM,RCP85,50,fasy,16721930.1,13.684067184942716,rosalia
LANDCLIM,RCP85,50,ilaq,6539749.6,5.351677250409165,rosalia
LANDCLIM,RCP85,50,lade,591977.8,0.4844335515548282,rosalia
LANDCLIM,RCP85,50,piab,196714,0.1609770867430442,rosalia
LANDCLIM,RCP85,50,pice,989362,0.8096252045826514,rosalia
LANDCLIM,RCP85,50,pisy,19099561.5,15.629755728314239,rosalia
LANDCLIM,RCP85,50,potr,9326911.4,7.6324970540098205,rosalia
LANDCLIM,RCP85,50,qupe,9692491.7,7.9316626022913255,rosalia
LANDCLIM,RCP85,50,qupu,8756072.9,7.165362438625205,rosalia
LANDCLIM,RCP85,50,quro,1072.1,8.773322422258591e-4,rosalia
LANDCLIM,RCP85,50,saca,171445.4,0.14029901800327332,rosalia
LANDCLIM,RCP85,50,soar,2964307.6,2.425783633387889,rosalia
LANDCLIM,RCP85,50,soau,20336244,16.64177086743044,rosalia
LANDCLIM,RCP85,50,tico,48038162.2,39.31109836333879,rosalia
LANDCLIM,RCP85,50,tipl,5845584.7,4.783620867430442,rosalia
LANDCLIM,RCP85,50,ulgl,333726.6,0.2730986906710311,rosalia
LANDCLIM,RCP85,60,abal,19728015.6,16.144038952536825,rosalia
LANDCLIM,RCP85,60,acca,271389.7,0.2220864975450082,rosalia
LANDCLIM,RCP85,60,acpl,811976.1,0.6644648936170212,rosalia
LANDCLIM,RCP85,60,acps,136711.4,0.11187512274959083,rosalia
LANDCLIM,RCP85,60,bepe,16335457.1,13.36780450081833,rosalia
LANDCLIM,RCP85,60,cabe,6478765.6,5.30177217675941,rosalia
LANDCLIM,RCP85,60,casa,2664968.5,2.180825286415712,rosalia
LANDCLIM,RCP85,60,coav,239823.5,0.19625490998363337,rosalia
LANDCLIM,RCP85,60,fasy,20612356.5,16.86772217675941,rosalia
LANDCLIM,RCP85,60,ilaq,4739820.1,3.8787398527004906,rosalia
LANDCLIM,RCP85,60,lade,269999,0.22094844517184942,rosalia
LANDCLIM,RCP85,60,piab,20925.3,0.01712381342062193,rosalia
LANDCLIM,RCP85,60,pice,455415.6,0.37268052373158755,rosalia
LANDCLIM,RCP85,60,pisy,21763811.1,17.80999271685761,rosalia
LANDCLIM,RCP85,60,potr,9402838.3,7.694630360065467,rosalia
LANDCLIM,RCP85,60,qupe,8768589.3,7.175604991816694,rosalia
LANDCLIM,RCP85,60,qupu,8839800.1,7.233878968903436,rosalia
LANDCLIM,RCP85,60,quro,85.6,7.004909983633387e-5,rosalia
LANDCLIM,RCP85,60,saca,17417.8,0.014253518821603927,rosalia
LANDCLIM,RCP85,60,soar,1769508.4,1.4480428805237315,rosalia
LANDCLIM,RCP85,60,soau,18726957.2,15.324842225859246,rosalia
LANDCLIM,RCP85,60,tico,73481177.2,60.131896235679214,rosalia
LANDCLIM,RCP85,60,tipl,3615460.9,2.9586423076923074,rosalia
LANDCLIM,RCP85,60,ulgl,66312.5,0.054265548281505725,rosalia
LANDCLIM,RCP85,70,abal,24516601.5,20.06268535188216,rosalia
LANDCLIM,RCP85,70,acca,136412.2,0.1116302782324059,rosalia
LANDCLIM,RCP85,70,acpl,456095.7,0.3732370703764321,rosalia
LANDCLIM,RCP85,70,acps,49982.2,0.040901963993453354,rosalia
LANDCLIM,RCP85,70,bepe,20019728.3,16.382756382978723,rosalia
LANDCLIM,RCP85,70,cabe,6593773.9,5.395886988543372,rosalia
LANDCLIM,RCP85,70,casa,2588362.3,2.118136088379705,rosalia
LANDCLIM,RCP85,70,coav,79851,0.06534451718494272,rosalia
LANDCLIM,RCP85,70,fasy,29589482.8,24.21397937806874,rosalia
LANDCLIM,RCP85,70,ilaq,4382176.5,3.5860691489361702,rosalia
LANDCLIM,RCP85,70,lade,200413.9,0.16400482815057282,rosalia
LANDCLIM,RCP85,70,piab,5444.1,0.0044550736497545014,rosalia
LANDCLIM,RCP85,70,pice,309620.9,0.25337225859247137,rosalia
LANDCLIM,RCP85,70,pisy,25862714.1,21.164250490998363,rosalia
LANDCLIM,RCP85,70,potr,10100916.1,8.265888788870704,rosalia
LANDCLIM,RCP85,70,qupe,9837410.3,8.050253927986907,rosalia
LANDCLIM,RCP85,70,qupu,8283653.3,6.778767021276596,rosalia
LANDCLIM,RCP85,70,quro,21.8,1.783960720130933e-5,rosalia
LANDCLIM,RCP85,70,saca,2127.7,0.0017411620294599016,rosalia
LANDCLIM,RCP85,70,soar,974001.4,0.797055155482815,rosalia
LANDCLIM,RCP85,70,soau,16757667,13.71331178396072,rosalia
LANDCLIM,RCP85,70,tico,110114935.4,90.11042176759412,rosalia
LANDCLIM,RCP85,70,tipl,2475611.2,2.0258684124386255,rosalia
LANDCLIM,RCP85,70,ulgl,22371.2,0.018307037643207857,rosalia
LANDCLIM,RCP85,80,abal,29093342.1,23.80797225859247,rosalia
LANDCLIM,RCP85,80,acca,60675.9,0.04965294599018003,rosalia
LANDCLIM,RCP85,80,acpl,220309.9,0.18028633387888707,rosalia
LANDCLIM,RCP85,80,acps,20650.8,0.016899181669394435,rosalia
LANDCLIM,RCP85,80,bepe,23031610.3,18.84747160392799,rosalia
LANDCLIM,RCP85,80,cabe,5549910.1,4.541661292962356,rosalia
LANDCLIM,RCP85,80,casa,2036363.9,1.6664189034369885,rosalia
LANDCLIM,RCP85,80,coav,21890.4,0.017913584288052373,rosalia
LANDCLIM,RCP85,80,fasy,39047186.4,31.953507692307692,rosalia
LANDCLIM,RCP85,80,ilaq,3552740.2,2.9073160392798694,rosalia
LANDCLIM,RCP85,80,lade,128520.9,0.10517258592471358,rosalia
LANDCLIM,RCP85,80,piab,1096.2,8.970540098199673e-4,rosalia
LANDCLIM,RCP85,80,pice,132219.3,0.10819909983633387,rosalia
LANDCLIM,RCP85,80,pisy,29129477.2,23.83754271685761,rosalia
LANDCLIM,RCP85,80,potr,9484317.6,7.761307364975449,rosalia
LANDCLIM,RCP85,80,qupe,11530294.2,9.43559263502455,rosalia
LANDCLIM,RCP85,80,qupu,6818245.6,5.5795790507364975,rosalia
LANDCLIM,RCP85,80,saca,332.1,2.7176759410801963e-4,rosalia
LANDCLIM,RCP85,80,soar,437851.5,0.3583072831423895,rosalia
LANDCLIM,RCP85,80,soau,13649634,11.16991325695581,rosalia
LANDCLIM,RCP85,80,tico,144279295.1,118.06816292962357,rosalia
LANDCLIM,RCP85,80,tipl,1447874.1,1.18483968903437,rosalia
LANDCLIM,RCP85,80,ulgl,9228.3,0.007551800327332242,rosalia
LANDCLIM,RCP85,90,abal,34466778.2,28.205219476268415,rosalia
LANDCLIM,RCP85,90,acca,19960.2,0.01633404255319149,rosalia
LANDCLIM,RCP85,90,acpl,87669.4,0.07174255319148935,rosalia
LANDCLIM,RCP85,90,acps,9458.7,0.0077403436988543375,rosalia
LANDCLIM,RCP85,90,bepe,21149469.4,17.307258101472993,rosalia
LANDCLIM,RCP85,90,cabe,3972706.7,3.250987479541735,rosalia
LANDCLIM,RCP85,90,casa,1222068.2,1.0000558101472994,rosalia
LANDCLIM,RCP85,90,coav,5562.2,0.004551718494271686,rosalia
LANDCLIM,RCP85,90,fasy,48926930.9,40.03840499181669,rosalia
LANDCLIM,RCP85,90,ilaq,2515197.3,2.058262929623568,rosalia
LANDCLIM,RCP85,90,lade,68755,0.05626432078559738,rosalia
LANDCLIM,RCP85,90,piab,531.3000000000001,4.347790507364976e-4,rosalia
LANDCLIM,RCP85,90,pice,47482.7,0.03885654664484452,rosalia
LANDCLIM,RCP85,90,pisy,34275914,28.0490294599018,rosalia
LANDCLIM,RCP85,90,potr,6965988.4,5.700481505728314,rosalia
LANDCLIM,RCP85,90,qupe,13951913.5,11.417277823240589,rosalia
LANDCLIM,RCP85,90,qupu,5625466.6,4.603491489361701,rosalia
LANDCLIM,RCP85,90,saca,49.5,4.050736497545008e-5,rosalia
LANDCLIM,RCP85,90,soar,172411.4,0.14108952536824876,rosalia
LANDCLIM,RCP85,90,soau,9325734.7,7.631534124386252,rosalia
LANDCLIM,RCP85,90,tico,174986656.5,143.19693657937808,rosalia
LANDCLIM,RCP85,90,tipl,768185.4,0.6286296235679215,rosalia
LANDCLIM,RCP85,90,ulgl,4198.9,0.0034360883797054007,rosalia
LANDCLIM,RCP85,100,abal,38310559.9,31.350703682487723,rosalia
LANDCLIM,RCP85,100,acca,7357.1,0.006020540098199673,rosalia
LANDCLIM,RCP85,100,acpl,38309.6,0.03134991816693944,rosalia
LANDCLIM,RCP85,100,acps,3980.4,0.0032572831423895257,rosalia
LANDCLIM,RCP85,100,bepe,17195760.4,14.071817021276594,rosalia
LANDCLIM,RCP85,100,cabe,2707721.6,2.215811456628478,rosalia
LANDCLIM,RCP85,100,casa,901276.4,0.737542062193126,rosalia
LANDCLIM,RCP85,100,coav,1060.2,8.6759410801964e-4,rosalia
LANDCLIM,RCP85,100,fasy,54371813.4,44.49411898527005,rosalia
LANDCLIM,RCP85,100,ilaq,1805793,1.4777356792144025,rosalia
LANDCLIM,RCP85,100,lade,51067.6,0.04179018003273322,rosalia
LANDCLIM,RCP85,100,piab,446.29999999999995,3.652209492635024e-4,rosalia
LANDCLIM,RCP85,100,pice,21323.6,0.01744975450081833,rosalia
LANDCLIM,RCP85,100,pisy,40432632.2,33.08726039279869,rosalia
LANDCLIM,RCP85,100,potr,4713736.8,3.8573950900163663,rosalia
LANDCLIM,RCP85,100,qupe,15287563.3,12.51028093289689,rosalia
LANDCLIM,RCP85,100,qupu,4979317.5,4.07472790507365,rosalia
LANDCLIM,RCP85,100,soar,94958.9,0.07770777414075286,rosalia
LANDCLIM,RCP85,100,soau,5852412.1,4.789207937806873,rosalia
LANDCLIM,RCP85,100,tico,196883917.8,161.1161356792144,rosalia
LANDCLIM,RCP85,100,tipl,474309,0.38814157119476267,rosalia
LANDCLIM,RCP85,100,ulgl,2048.4,0.0016762684124386252,rosalia
LANDCLIM,RCP85,110,abal,41742284.2,34.15898870703764,rosalia
LANDCLIM,RCP85,110,acca,4015.3,0.003285842880523732,rosalia
LANDCLIM,RCP85,110,acpl,25013,0.020468903436988543,rosalia
LANDCLIM,RCP85,110,acps,3350.8,0.002742062193126023,rosalia
LANDCLIM,RCP85,110,bepe,14483493.4,11.852285924713584,rosalia
LANDCLIM,RCP85,110,cabe,1994399.9,1.6320784779050737,rosalia
LANDCLIM,RCP85,110,casa,656237.3,0.5370190671031096,rosalia
LANDCLIM,RCP85,110,coav,544.7,4.457446808510639e-4,rosalia
